route_id,service_id,trip_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id,wheelchair_accessible
6__27___,6_I01,6_I01-09303L_14:41:24_1_213_6__27___,Plaza Castilla,PLAZA CASTILLA,0,,6__27____1__IT_1,1
6__27___,6_I01,6_I01-09303L_14:45:20_2_221_6__27___,Embajadores,EMBAJADORES,1,,6__27____2__IT_1,1
6__27___,6_I01,6_I01-09303L_14:46:00_1_214_6__27___,Plaza Castilla,PLAZA CASTILLA,0,,6__27____1__IT_1,1
6__27___,6_I01,6_I01-09303L_14:49:52_2_222_6__27___,Embajadores,EMBAJADORES,1,,6__27____2__IT_1,1
6__27___,6_I01,6_I01-09303L_14:50:36_1_215_6__27___,Plaza Castilla,PLAZA CASTILLA,0,,6__27____1__IT_1,1
6__27___,6_I01,6_I01-09303L_14:54:24_2_223_6__27___,Embajadores,EMBAJADORES,1,,6__27____2__IT_1,1
6__27___,6_I01,6_I01-09303L_14:55:12_1_216_6__27___,Plaza Castilla,PLAZA CASTILLA,0,,6__27____1__IT_1,1
6__27___,6_I01,6_I01-09303L_14:58:56_2_224_6__27___,Embajadores,EMBAJADORES,1,,6__27____2__IT_1,1
6__27___,6_I01,6_I01-09303L_14:59:48_1_217_6__27___,Plaza Castilla,PLAZA CASTILLA,0,,6__27____1__IT_1,1
6__27___,6_I01,6_I01-09303L_15:00:00_1_218_6__27___,Plaza Castilla,PLAZA CASTILLA,0,,6__27____1__IT_1,1
6__27___,6_I01,6_I01-09303L_15:00:00_2_225_6__27___,Embajadores,EMBAJADORES,1,,6__27____2__IT_1,1
6__27___,6_I01,6_I01-09303L_15:04:17_1_219_6__27___,Plaza Castilla,PLAZA CASTILLA,0,,6__27____1__IT_1,1
6__27___,6_I01,6_I01-09303L_15:04:21_2_226_6__27___,Embajadores,EMBAJADORES,1,,6__27____2__IT_1,1
6__27___,6_I01,6_I01-09303L_15:08:34_1_220_6__27___,Plaza Castilla,PLAZA CASTILLA,0,,6__27____1__IT_1,1
6__27___,6_I01,6_I01-09303L_15:08:42_2_227_6__27___,Embajadores,EMBAJADORES,1,,6__27____2__IT_1,1
6__27___,6_I01,6_I01-09303L_15:12:51_1_221_6__27___,Plaza Castilla,PLAZA CASTILLA,0,,6__27____1__IT_1,1
6__27___,6_I01,6_I01-09303L_15:13:03_2_228_6__27___,Embajadores,EMBAJADORES,1,,6__27____2__IT_1,1
6__27___,6_I01,6_I01-09303L_15:17:08_1_222_6__27___,Plaza Castilla,PLAZA CASTILLA,0,,6__27____1__IT_1,1
6__27___,6_I01,6_I01-09303L_15:17:24_2_229_6__27___,Embajadores,EMBAJADORES,1,,6__27____2__IT_1,1
6__27___,6_I01,6_I01-09303L_15:21:25_1_223_6__27___,Plaza Castilla,PLAZA CASTILLA,0,,6__27____1__IT_1,1
6__27___,6_I01,6_I01-09303L_15:21:45_2_230_6__27___,Embajadores,EMBAJADORES,1,,6__27____2__IT_1,1
6__27___,6_I01,6_I01-09303L_15:25:42_1_224_6__27___,Plaza Castilla,PLAZA CASTILLA,0,,6__27____1__IT_1,1
6__27___,6_I01,6_I01-09303L_15:26:06_2_231_6__27___,Embajadores,EMBAJADORES,1,,6__27____2__IT_1,1
6__27___,6_I01,6_I01-09303L_15:29:59_1_225_6__27___,Plaza Castilla,PLAZA CASTILLA,0,,6__27____1__IT_1,1
6__27___,6_I01,6_I01-09303L_15:30:27_2_232_6__27___,Embajadores,EMBAJADORES,1,,6__27____2__IT_1,1
6__27___,6_I01,6_I01-09303L_15:34:16_1_226_6__27___,Plaza Castilla,PLAZA CASTILLA,0,,6__27____1__IT_1,1
6__27___,6_I01,6_I01-09303L_15:34:48_2_233_6__27___,Embajadores,EMBAJADORES,1,,6__27____2__IT_1,1
6__27___,6_I01,6_I01-09303L_15:38:33_1_227_6__27___,Plaza Castilla,PLAZA CASTILLA,0,,6__27____1__IT_1,1
6__27___,6_I01,6_I01-09303L_15:39:09_2_234_6__27___,Embajadores,EMBAJADORES,1,,6__27____2__IT_1,1
6__27___,6_I01,6_I01-09303L_15:42:50_1_228_6__27___,Plaza Castilla,PLAZA CASTILLA,0,,6__27____1__IT_1,1
6__27___,6_I01,6_I01-09303L_15:43:30_2_235_6__27___,Embajadores,EMBAJADORES,1,,6__27____2__IT_1,1
6__27___,6_I01,6_I01-09303L_15:47:07_1_229_6__27___,Plaza Castilla,PLAZA CASTILLA,0,,6__27____1__IT_1,1
6__27___,6_I01,6_I01-09303L_15:47:51_2_236_6__27___,Embajadores,EMBAJADORES,1,,6__27____2__IT_1,1
6__27___,6_I01,6_I01-09303L_15:51:24_1_230_6__27___,Plaza Castilla,PLAZA CASTILLA,0,,6__27____1__IT_1,1
6__27___,6_I01,6_I01-09303L_15:52:12_2_237_6__27___,Embajadores,EMBAJADORES,1,,6__27____2__IT_1,1
6__27___,6_I01,6_I01-09303L_15:55:41_1_231_6__27___,Plaza Castilla,PLAZA CASTILLA,0,,6__27____1__IT_1,1
6__27___,6_I01,6_I01-09303L_15:56:33_2_238_6__27___,Embajadores,EMBAJADORES,1,,6__27____2__IT_1,1
6__27___,6_I01,6_I01-09303L_15:59:58_1_232_6__27___,Plaza Castilla,PLAZA CASTILLA,0,,6__27____1__IT_1,1
6__27___,6_I01,6_I01-09303L_16:00:00_1_233_6__27___,Plaza Castilla,PLAZA CASTILLA,0,,6__27____1__IT_1,1
6__27___,6_I01,6_I01-09303L_16:00:00_2_239_6__27___,Embajadores,EMBAJADORES,1,,6__27____2__IT_1,1
6__27___,6_I01,6_I01-09303L_16:04:27_1_234_6__27___,Plaza Castilla,PLAZA CASTILLA,0,,6__27____1__IT_1,1
6__27___,6_I01,6_I01-09303L_16:04:32_2_240_6__27___,Embajadores,EMBAJADORES,1,,6__27____2__IT_1,1
6__27___,6_I01,6_I01-09303L_16:08:54_1_235_6__27___,Plaza Castilla,PLAZA CASTILLA,0,,6__27____1__IT_1,1
6__27___,6_I01,6_I01-09303L_16:09:04_2_241_6__27___,Embajadores,EMBAJADORES,1,,6__27____2__IT_1,1
6__27___,6_I01,6_I01-09303L_16:13:21_1_236_6__27___,Plaza Castilla,PLAZA CASTILLA,0,,6__27____1__IT_1,1
6__27___,6_I01,6_I01-09303L_16:13:36_2_242_6__27___,Embajadores,EMBAJADORES,1,,6__27____2__IT_1,1
6__27___,6_I01,6_I01-09303L_16:17:48_1_237_6__27___,Plaza Castilla,PLAZA CASTILLA,0,,6__27____1__IT_1,1
6__27___,6_I01,6_I01-09303L_16:18:08_2_243_6__27___,Embajadores,EMBAJADORES,1,,6__27____2__IT_1,1
6__27___,6_I01,6_I01-09303L_16:22:15_1_238_6__27___,Plaza Castilla,PLAZA CASTILLA,0,,6__27____1__IT_1,1
6__27___,6_I01,6_I01-09303L_16:22:40_2_244_6__27___,Embajadores,EMBAJADORES,1,,6__27____2__IT_1,1
6__27___,6_I01,6_I01-09303L_16:26:42_1_239_6__27___,Plaza Castilla,PLAZA CASTILLA,0,,6__27____1__IT_1,1
6__27___,6_I01,6_I01-09303L_16:27:12_2_245_6__27___,Embajadores,EMBAJADORES,1,,6__27____2__IT_1,1
6__27___,6_I01,6_I01-09303L_16:31:09_1_240_6__27___,Plaza Castilla,PLAZA CASTILLA,0,,6__27____1__IT_1,1
6__27___,6_I01,6_I01-09303L_16:31:44_2_246_6__27___,Embajadores,EMBAJADORES,1,,6__27____2__IT_1,1
6__27___,6_I01,6_I01-09303L_16:35:36_1_241_6__27___,Plaza Castilla,PLAZA CASTILLA,0,,6__27____1__IT_1,1
6__27___,6_I01,6_I01-09303L_16:36:16_2_247_6__27___,Embajadores,EMBAJADORES,1,,6__27____2__IT_1,1
6__27___,6_I01,6_I01-09303L_16:40:03_1_242_6__27___,Plaza Castilla,PLAZA CASTILLA,0,,6__27____1__IT_1,1
6__27___,6_I01,6_I01-09303L_16:40:48_2_248_6__27___,Embajadores,EMBAJADORES,1,,6__27____2__IT_1,1
6__27___,6_I01,6_I01-09303L_16:44:30_1_243_6__27___,Plaza Castilla,PLAZA CASTILLA,0,,6__27____1__IT_1,1
6__27___,6_I01,6_I01-09303L_16:45:20_2_249_6__27___,Embajadores,EMBAJADORES,1,,6__27____2__IT_1,1
6__27___,6_I01,6_I01-09303L_16:48:57_1_244_6__27___,Plaza Castilla,PLAZA CASTILLA,0,,6__27____1__IT_1,1
6__27___,6_I01,6_I01-09303L_16:49:52_2_250_6__27___,Embajadores,EMBAJADORES,1,,6__27____2__IT_1,1
6__27___,6_I01,6_I01-09303L_16:53:24_1_245_6__27___,Plaza Castilla,PLAZA CASTILLA,0,,6__27____1__IT_1,1
6__27___,6_I01,6_I01-09303L_16:54:24_2_251_6__27___,Embajadores,EMBAJADORES,1,,6__27____2__IT_1,1
6__27___,6_I01,6_I01-09303L_16:57:51_1_246_6__27___,Plaza Castilla,PLAZA CASTILLA,0,,6__27____1__IT_1,1
6__27___,6_I01,6_I01-09303L_16:58:56_2_252_6__27___,Embajadores,EMBAJADORES,1,,6__27____2__IT_1,1
6__27___,6_I01,6_I01-09303L_17:00:00_1_247_6__27___,Plaza Castilla,PLAZA CASTILLA,0,,6__27____1__IT_1,1
6__27___,6_I01,6_I01-09303L_17:00:00_2_253_6__27___,Embajadores,EMBAJADORES,1,,6__27____2__IT_1,1
6__27___,6_I01,6_I01-09303L_17:04:23_2_254_6__27___,Embajadores,EMBAJADORES,1,,6__27____2__IT_1,1
6__27___,6_I01,6_I01-09303L_17:04:55_1_248_6__27___,Plaza Castilla,PLAZA CASTILLA,0,,6__27____1__IT_1,1
6__27___,6_I01,6_I01-09303L_17:08:46_2_255_6__27___,Embajadores,EMBAJADORES,1,,6__27____2__IT_1,1
6__27___,6_I01,6_I01-09303L_17:09:50_1_249_6__27___,Plaza Castilla,PLAZA CASTILLA,0,,6__27____1__IT_1,1
6__27___,6_I01,6_I01-09303L_17:13:09_2_256_6__27___,Embajadores,EMBAJADORES,1,,6__27____2__IT_1,1
6__27___,6_I01,6_I01-09303L_17:14:45_1_250_6__27___,Plaza Castilla,PLAZA CASTILLA,0,,6__27____1__IT_1,1
6__27___,6_I01,6_I01-09303L_17:17:32_2_257_6__27___,Embajadores,EMBAJADORES,1,,6__27____2__IT_1,1
6__27___,6_I01,6_I01-09303L_17:19:40_1_251_6__27___,Plaza Castilla,PLAZA CASTILLA,0,,6__27____1__IT_1,1
6__27___,6_I01,6_I01-09303L_17:21:55_2_258_6__27___,Embajadores,EMBAJADORES,1,,6__27____2__IT_1,1
6__27___,6_I01,6_I01-09303L_17:24:35_1_252_6__27___,Plaza Castilla,PLAZA CASTILLA,0,,6__27____1__IT_1,1
6__27___,6_I01,6_I01-09303L_17:26:18_2_259_6__27___,Embajadores,EMBAJADORES,1,,6__27____2__IT_1,1
6__27___,6_I01,6_I01-09303L_17:29:30_1_253_6__27___,Plaza Castilla,PLAZA CASTILLA,0,,6__27____1__IT_1,1
6__27___,6_I01,6_I01-09303L_17:30:41_2_260_6__27___,Embajadores,EMBAJADORES,1,,6__27____2__IT_1,1
6__27___,6_I01,6_I01-09303L_17:34:25_1_254_6__27___,Plaza Castilla,PLAZA CASTILLA,0,,6__27____1__IT_1,1
6__27___,6_I01,6_I01-09303L_17:35:04_2_261_6__27___,Embajadores,EMBAJADORES,1,,6__27____2__IT_1,1
6__27___,6_I01,6_I01-09303L_17:39:20_1_255_6__27___,Plaza Castilla,PLAZA CASTILLA,0,,6__27____1__IT_1,1
6__27___,6_I01,6_I01-09303L_17:39:27_2_262_6__27___,Embajadores,EMBAJADORES,1,,6__27____2__IT_1,1
6__27___,6_I01,6_I01-09303L_17:43:50_2_263_6__27___,Embajadores,EMBAJADORES,1,,6__27____2__IT_1,1
6__27___,6_I01,6_I01-09303L_17:44:15_1_256_6__27___,Plaza Castilla,PLAZA CASTILLA,0,,6__27____1__IT_1,1
6__27___,6_I01,6_I01-09303L_17:48:13_2_264_6__27___,Embajadores,EMBAJADORES,1,,6__27____2__IT_1,1
6__27___,6_I01,6_I01-09303L_17:49:10_1_257_6__27___,Plaza Castilla,PLAZA CASTILLA,0,,6__27____1__IT_1,1
6__27___,6_I01,6_I01-09303L_17:52:36_2_265_6__27___,Embajadores,EMBAJADORES,1,,6__27____2__IT_1,1
6__27___,6_I01,6_I01-09303L_17:54:05_1_258_6__27___,Plaza Castilla,PLAZA CASTILLA,0,,6__27____1__IT_1,1
6__27___,6_I01,6_I01-09303L_17:56:59_2_266_6__27___,Embajadores,EMBAJADORES,1,,6__27____2__IT_1,1
6__27___,6_I01,6_I01-09303L_17:59:00_1_259_6__27___,Plaza Castilla,PLAZA CASTILLA,0,,6__27____1__IT_1,1
6__27___,6_I01,6_I01-09303L_18:00:00_1_260_6__27___,Plaza Castilla,PLAZA CASTILLA,0,,6__27____1__IT_1,1
6__27___,6_I01,6_I01-09303L_18:00:00_2_267_6__27___,Embajadores,EMBAJADORES,1,,6__27____2__IT_1,1
6__27___,6_I01,6_I01-09303L_18:04:23_1_261_6__27___,Plaza Castilla,PLAZA CASTILLA,0,,6__27____1__IT_1,1
6__27___,6_I01,6_I01-09303L_18:04:46_2_268_6__27___,Embajadores,EMBAJADORES,1,,6__27____2__IT_1,1
6__27___,6_I01,6_I01-09303L_18:08:46_1_262_6__27___,Plaza Castilla,PLAZA CASTILLA,0,,6__27____1__IT_1,1
6__27___,6_I01,6_I01-09303L_18:09:32_2_269_6__27___,Embajadores,EMBAJADORES,1,,6__27____2__IT_1,1
6__27___,6_I01,6_I01-09303L_18:13:09_1_263_6__27___,Plaza Castilla,PLAZA CASTILLA,0,,6__27____1__IT_1,1
6__27___,6_I01,6_I01-09303L_18:14:18_2_270_6__27___,Embajadores,EMBAJADORES,1,,6__27____2__IT_1,1
6__27___,6_I01,6_I01-09303L_18:17:32_1_264_6__27___,Plaza Castilla,PLAZA CASTILLA,0,,6__27____1__IT_1,1
6__27___,6_I01,6_I01-09303L_18:19:04_2_271_6__27___,Embajadores,EMBAJADORES,1,,6__27____2__IT_1,1
6__27___,6_I01,6_I01-09303L_18:21:55_1_265_6__27___,Plaza Castilla,PLAZA CASTILLA,0,,6__27____1__IT_1,1
6__27___,6_I01,6_I01-09303L_18:23:50_2_272_6__27___,Embajadores,EMBAJADORES,1,,6__27____2__IT_1,1
6__27___,6_I01,6_I01-09303L_18:26:18_1_266_6__27___,Plaza Castilla,PLAZA CASTILLA,0,,6__27____1__IT_1,1
6__27___,6_I01,6_I01-09303L_18:28:36_2_273_6__27___,Embajadores,EMBAJADORES,1,,6__27____2__IT_1,1
6__27___,6_I01,6_I01-09303L_18:30:41_1_267_6__27___,Plaza Castilla,PLAZA CASTILLA,0,,6__27____1__IT_1,1
6__27___,6_I01,6_I01-09303L_18:33:22_2_274_6__27___,Embajadores,EMBAJADORES,1,,6__27____2__IT_1,1
6__27___,6_I01,6_I01-09303L_18:35:04_1_268_6__27___,Plaza Castilla,PLAZA CASTILLA,0,,6__27____1__IT_1,1
6__27___,6_I01,6_I01-09303L_18:38:08_2_275_6__27___,Embajadores,EMBAJADORES,1,,6__27____2__IT_1,1
6__27___,6_I01,6_I01-09303L_18:39:27_1_269_6__27___,Plaza Castilla,PLAZA CASTILLA,0,,6__27____1__IT_1,1
6__27___,6_I01,6_I01-09303L_18:42:54_2_276_6__27___,Embajadores,EMBAJADORES,1,,6__27____2__IT_1,1
6__27___,6_I01,6_I01-09303L_18:43:50_1_270_6__27___,Plaza Castilla,PLAZA CASTILLA,0,,6__27____1__IT_1,1
6__27___,6_I01,6_I01-09303L_18:47:40_2_277_6__27___,Embajadores,EMBAJADORES,1,,6__27____2__IT_1,1
6__27___,6_I01,6_I01-09303L_18:48:13_1_271_6__27___,Plaza Castilla,PLAZA CASTILLA,0,,6__27____1__IT_1,1
6__27___,6_I01,6_I01-09303L_18:52:26_2_278_6__27___,Embajadores,EMBAJADORES,1,,6__27____2__IT_1,1
6__27___,6_I01,6_I01-09303L_18:52:36_1_272_6__27___,Plaza Castilla,PLAZA CASTILLA,0,,6__27____1__IT_1,1
6__27___,6_I01,6_I01-09303L_18:56:59_1_273_6__27___,Plaza Castilla,PLAZA CASTILLA,0,,6__27____1__IT_1,1
6__27___,6_I01,6_I01-09303L_18:57:12_2_279_6__27___,Embajadores,EMBAJADORES,1,,6__27____2__IT_1,1
6__27___,6_I01,6_I01-09303L_19:00:00_1_274_6__27___,Plaza Castilla,PLAZA CASTILLA,0,,6__27____1__IT_1,1
6__27___,6_I01,6_I01-09303L_19:00:00_2_280_6__27___,Embajadores,EMBAJADORES,1,,6__27____2__IT_1,1
6__27___,6_I01,6_I01-09303L_19:04:27_2_281_6__27___,Embajadores,EMBAJADORES,1,,6__27____2__IT_1,1
6__27___,6_I01,6_I01-09303L_19:04:30_1_275_6__27___,Plaza Castilla,PLAZA CASTILLA,0,,6__27____1__IT_1,1
6__27___,6_I01,6_I01-09303L_19:08:54_2_282_6__27___,Embajadores,EMBAJADORES,1,,6__27____2__IT_1,1
6__27___,6_I01,6_I01-09303L_19:09:00_1_276_6__27___,Plaza Castilla,PLAZA CASTILLA,0,,6__27____1__IT_1,1
6__27___,6_I01,6_I01-09303L_19:13:21_2_283_6__27___,Embajadores,EMBAJADORES,1,,6__27____2__IT_1,1
6__27___,6_I01,6_I01-09303L_19:13:30_1_277_6__27___,Plaza Castilla,PLAZA CASTILLA,0,,6__27____1__IT_1,1
6__27___,6_I01,6_I01-09303L_19:17:48_2_284_6__27___,Embajadores,EMBAJADORES,1,,6__27____2__IT_1,1
6__27___,6_I01,6_I01-09303L_19:18:00_1_278_6__27___,Plaza Castilla,PLAZA CASTILLA,0,,6__27____1__IT_1,1
6__27___,6_I01,6_I01-09303L_19:22:15_2_285_6__27___,Embajadores,EMBAJADORES,1,,6__27____2__IT_1,1
6__27___,6_I01,6_I01-09303L_19:22:30_1_279_6__27___,Plaza Castilla,PLAZA CASTILLA,0,,6__27____1__IT_1,1
6__27___,6_I01,6_I01-09303L_19:26:42_2_286_6__27___,Embajadores,EMBAJADORES,1,,6__27____2__IT_1,1
6__27___,6_I01,6_I01-09303L_19:27:00_1_280_6__27___,Plaza Castilla,PLAZA CASTILLA,0,,6__27____1__IT_1,1
6__27___,6_I01,6_I01-09303L_19:31:09_2_287_6__27___,Embajadores,EMBAJADORES,1,,6__27____2__IT_1,1
6__27___,6_I01,6_I01-09303L_19:31:30_1_281_6__27___,Plaza Castilla,PLAZA CASTILLA,0,,6__27____1__IT_1,1
6__27___,6_I01,6_I01-09303L_19:35:36_2_288_6__27___,Embajadores,EMBAJADORES,1,,6__27____2__IT_1,1
6__27___,6_I01,6_I01-09303L_19:36:00_1_282_6__27___,Plaza Castilla,PLAZA CASTILLA,0,,6__27____1__IT_1,1
6__27___,6_I01,6_I01-09303L_19:40:03_2_289_6__27___,Embajadores,EMBAJADORES,1,,6__27____2__IT_1,1
6__27___,6_I01,6_I01-09303L_19:40:30_1_283_6__27___,Plaza Castilla,PLAZA CASTILLA,0,,6__27____1__IT_1,1
6__27___,6_I01,6_I01-09303L_19:44:30_2_290_6__27___,Embajadores,EMBAJADORES,1,,6__27____2__IT_1,1
6__27___,6_I01,6_I01-09303L_19:45:00_1_284_6__27___,Plaza Castilla,PLAZA CASTILLA,0,,6__27____1__IT_1,1
6__27___,6_I01,6_I01-09303L_19:48:57_2_291_6__27___,Embajadores,EMBAJADORES,1,,6__27____2__IT_1,1
6__27___,6_I01,6_I01-09303L_19:49:30_1_285_6__27___,Plaza Castilla,PLAZA CASTILLA,0,,6__27____1__IT_1,1
6__27___,6_I01,6_I01-09303L_19:53:24_2_292_6__27___,Embajadores,EMBAJADORES,1,,6__27____2__IT_1,1
6__27___,6_I01,6_I01-09303L_19:54:00_1_286_6__27___,Plaza Castilla,PLAZA CASTILLA,0,,6__27____1__IT_1,1
6__27___,6_I01,6_I01-09303L_19:57:51_2_293_6__27___,Embajadores,EMBAJADORES,1,,6__27____2__IT_1,1
6__27___,6_I01,6_I01-09303L_19:58:30_1_287_6__27___,Plaza Castilla,PLAZA CASTILLA,0,,6__27____1__IT_1,1
6__27___,6_I01,6_I01-09303L_20:00:00_1_288_6__27___,Plaza Castilla,PLAZA CASTILLA,0,,6__27____1__IT_1,1
6__27___,6_I01,6_I01-09303L_20:00:00_2_294_6__27___,Embajadores,EMBAJADORES,1,,6__27____2__IT_1,1
6__27___,6_I01,6_I01-09303L_20:04:36_1_289_6__27___,Plaza Castilla,PLAZA CASTILLA,0,,6__27____1__IT_1,1
6__27___,6_I01,6_I01-09303L_20:06:40_2_295_6__27___,Embajadores,EMBAJADORES,1,,6__27____2__IT_1,1
6__27___,6_I01,6_I01-09303L_20:09:12_1_290_6__27___,Plaza Castilla,PLAZA CASTILLA,0,,6__27____1__IT_1,1
6__27___,6_I01,6_I01-09303L_20:13:20_2_296_6__27___,Embajadores,EMBAJADORES,1,,6__27____2__IT_1,1
6__27___,6_I01,6_I01-09303L_20:13:48_1_291_6__27___,Plaza Castilla,PLAZA CASTILLA,0,,6__27____1__IT_1,1
6__27___,6_I01,6_I01-09303L_20:18:24_1_292_6__27___,Plaza Castilla,PLAZA CASTILLA,0,,6__27____1__IT_1,1
6__27___,6_I01,6_I01-09303L_20:20:00_2_297_6__27___,Embajadores,EMBAJADORES,1,,6__27____2__IT_1,1
6__27___,6_I01,6_I01-09303L_20:23:00_1_293_6__27___,Plaza Castilla,PLAZA CASTILLA,0,,6__27____1__IT_1,1
6__27___,6_I01,6_I01-09303L_20:26:40_2_298_6__27___,Embajadores,EMBAJADORES,1,,6__27____2__IT_1,1
6__27___,6_I01,6_I01-09303L_20:27:36_1_294_6__27___,Plaza Castilla,PLAZA CASTILLA,0,,6__27____1__IT_1,1
6__27___,6_I01,6_I01-09303L_20:32:12_1_295_6__27___,Plaza Castilla,PLAZA CASTILLA,0,,6__27____1__IT_1,1
6__27___,6_I01,6_I01-09303L_20:33:20_2_299_6__27___,Embajadores,EMBAJADORES,1,,6__27____2__IT_1,1
6__27___,6_I01,6_I01-09303L_20:36:48_1_296_6__27___,Plaza Castilla,PLAZA CASTILLA,0,,6__27____1__IT_1,1
6__27___,6_I01,6_I01-09303L_20:40:00_2_300_6__27___,Embajadores,EMBAJADORES,1,,6__27____2__IT_1,1
6__27___,6_I01,6_I01-09303L_20:41:24_1_297_6__27___,Plaza Castilla,PLAZA CASTILLA,0,,6__27____1__IT_1,1
6__27___,6_I01,6_I01-09303L_20:46:00_1_298_6__27___,Plaza Castilla,PLAZA CASTILLA,0,,6__27____1__IT_1,1
6__27___,6_I01,6_I01-09303L_20:46:40_2_301_6__27___,Embajadores,EMBAJADORES,1,,6__27____2__IT_1,1
6__27___,6_I01,6_I01-09303L_20:50:36_1_299_6__27___,Plaza Castilla,PLAZA CASTILLA,0,,6__27____1__IT_1,1
6__27___,6_I01,6_I01-09303L_20:53:20_2_302_6__27___,Embajadores,EMBAJADORES,1,,6__27____2__IT_1,1
6__27___,6_I01,6_I01-09303L_20:55:12_1_300_6__27___,Plaza Castilla,PLAZA CASTILLA,0,,6__27____1__IT_1,1
6__27___,6_I01,6_I01-09303L_20:59:48_1_301_6__27___,Plaza Castilla,PLAZA CASTILLA,0,,6__27____1__IT_1,1
6__27___,6_I01,6_I01-09303L_21:00:00_1_302_6__27___,Plaza Castilla,PLAZA CASTILLA,0,,6__27____1__IT_1,1
6__27___,6_I01,6_I01-09303L_21:00:00_2_303_6__27___,Embajadores,EMBAJADORES,1,,6__27____2__IT_1,1
6__27___,6_I01,6_I01-09303L_21:07:00_1_303_6__27___,Plaza Castilla,PLAZA CASTILLA,0,,6__27____1__IT_1,1
6__27___,6_I01,6_I01-09303L_21:08:51_2_304_6__27___,Embajadores,EMBAJADORES,1,,6__27____2__IT_1,1
6__27___,6_I01,6_I01-09303L_21:14:00_1_304_6__27___,Plaza Castilla,PLAZA CASTILLA,0,,6__27____1__IT_1,1
6__27___,6_I01,6_I01-09303L_21:17:42_2_305_6__27___,Embajadores,EMBAJADORES,1,,6__27____2__IT_1,1
6__27___,6_I01,6_I01-09303L_21:21:00_1_305_6__27___,Plaza Castilla,PLAZA CASTILLA,0,,6__27____1__IT_1,1
6__27___,6_I01,6_I01-09303L_21:26:33_2_306_6__27___,Embajadores,EMBAJADORES,1,,6__27____2__IT_1,1
6__27___,6_I01,6_I01-09303L_21:28:00_1_306_6__27___,Plaza Castilla,PLAZA CASTILLA,0,,6__27____1__IT_1,1
6__27___,6_I01,6_I01-09303L_21:35:00_1_307_6__27___,Plaza Castilla,PLAZA CASTILLA,0,,6__27____1__IT_1,1
6__27___,6_I01,6_I01-09303L_21:35:24_2_307_6__27___,Embajadores,EMBAJADORES,1,,6__27____2__IT_1,1
6__27___,6_I01,6_I01-09303L_21:42:00_1_308_6__27___,Plaza Castilla,PLAZA CASTILLA,0,,6__27____1__IT_1,1
6__27___,6_I01,6_I01-09303L_21:44:15_2_308_6__27___,Embajadores,EMBAJADORES,1,,6__27____2__IT_1,1
6__27___,6_I01,6_I01-09303L_21:49:00_1_309_6__27___,Plaza Castilla,PLAZA CASTILLA,0,,6__27____1__IT_1,1
6__27___,6_I01,6_I01-09303L_21:53:06_2_309_6__27___,Embajadores,EMBAJADORES,1,,6__27____2__IT_1,1
6__27___,6_I01,6_I01-09303L_21:56:00_1_310_6__27___,Plaza Castilla,PLAZA CASTILLA,0,,6__27____1__IT_1,1
6__27___,6_I01,6_I01-09303L_22:00:00_1_311_6__27___,Plaza Castilla,PLAZA CASTILLA,0,,6__27____1__IT_1,1
6__27___,6_I01,6_I01-09303L_22:00:00_2_310_6__27___,Embajadores,EMBAJADORES,1,,6__27____2__IT_1,1
6__27___,6_I01,6_I01-09303L_22:09:10_1_312_6__27___,Plaza Castilla,PLAZA CASTILLA,0,,6__27____1__IT_1,1
6__27___,6_I01,6_I01-09303L_22:10:36_2_311_6__27___,Embajadores,EMBAJADORES,1,,6__27____2__IT_1,1
6__27___,6_I01,6_I01-09303L_22:18:20_1_313_6__27___,Plaza Castilla,PLAZA CASTILLA,0,,6__27____1__IT_1,1
6__27___,6_I01,6_I01-09303L_22:21:12_2_312_6__27___,Embajadores,EMBAJADORES,1,,6__27____2__IT_1,1
6__27___,6_I01,6_I01-09303L_22:27:30_1_314_6__27___,Plaza Castilla,PLAZA CASTILLA,0,,6__27____1__IT_1,1
6__27___,6_I01,6_I01-09303L_22:31:48_2_313_6__27___,Embajadores,EMBAJADORES,1,,6__27____2__IT_1,1
6__27___,6_I01,6_I01-09303L_22:36:40_1_315_6__27___,Plaza Castilla,PLAZA CASTILLA,0,,6__27____1__IT_1,1
6__27___,6_I01,6_I01-09303L_22:42:24_2_314_6__27___,Embajadores,EMBAJADORES,1,,6__27____2__IT_1,1
6__27___,6_I01,6_I01-09303L_22:45:50_1_316_6__27___,Plaza Castilla,PLAZA CASTILLA,0,,6__27____1__IT_1,1
6__27___,6_I01,6_I01-09303L_22:53:00_2_315_6__27___,Embajadores,EMBAJADORES,1,,6__27____2__IT_1,1
6__27___,6_I01,6_I01-09303L_22:55:00_1_317_6__27___,Plaza Castilla,PLAZA CASTILLA,0,,6__27____1__IT_1,1
6__27___,6_I01,6_I01-09303L_23:00:00_1_318_6__27___,Plaza Castilla,PLAZA CASTILLA,0,,6__27____1__IT_1,1
6__27___,6_I01,6_I01-09303L_23:00:00_2_316_6__27___,Embajadores,EMBAJADORES,1,,6__27____2__IT_1,1
6__27___,6_I01,6_I01-09303L_23:10:00_1_319_6__27___,Plaza Castilla,PLAZA CASTILLA,0,,6__27____1__IT_1,1
6__27___,6_I01,6_I01-09303L_23:11:00_2_317_6__27___,Embajadores,EMBAJADORES,1,,6__27____2__IT_1,1
